a,la
<http://bk.sport.owl#scott-hogan>,"Scott Hogan"@en
<http://bk.sport.owl#torino-fc>,"Torino"@en
<http://bk.sport.owl#lee-wallace>,"Lee Wallace"@en
<http://bk.sport.owl#lee-wallace>,"lee wallace"@en
<http://bk.sport.owl#glenn-whelan>,"Glenn Whelan"@en
<http://bk.sport.owl#glenn-whelan>,"Whelan"
<http://bk.sport.owl#lloyd-dyer>,"Lloyd Dyer"@en
<http://bk.sport.owl#lloyd-dyer>,"Dyer"
<http://bk.sport.owl#lech-poznan>,"Lech Poznan"@en
<http://bk.sport.owl#rachid-ghezzal>,"rachid ghezzal"@en
<http://bk.sport.owl#rachid-ghezzal>,"Rachid Ghezzal"@en
<http://bk.sport.owl#rachid-ghezzal>,"Ghezzal"
<http://bk.sport.owl#twente>,"Twente"@en
<http://bk.sport.owl#nick-rimando>,"Nick Rimando"@en
<http://bk.sport.owl#paul-scholes>,"Paul Scholes"@en
<http://bk.sport.owl#ewood-park-football-stadium>,"Ewood Park"@en
<http://bk.sport.owl#yassin-ayoub>,"Yassin Ayoub"@en
<http://bk.sport.owl#yassin-ayoub>,"yassin ayoub"@en
<http://bk.sport.owl#andreas-christensen>,"Christensen"
<http://bk.sport.owl#andreas-christensen>,"Andreas Christensen"@en
<http://bk.sport.owl#andreas-christensen>,"andreas christensen"@en
<http://bk.sport.owl#bristol-city>,"Bristol City"@en
<http://bk.sport.owl#fc-dacia-chisinau-fc>,"FC Dacia Chisinau"@en
<http://bk.sport.owl#heung-min-son>,"Son Heung-min"@en
<http://bk.sport.owl#heung-min-son>,"heung min son"@en
<http://bk.sport.owl#heung-min-son>,"Son"
<http://bk.sport.owl#alireza-jahanbakhsh>,"Alireza Jahanbakhsh"@en
<http://bk.sport.owl#alireza-jahanbakhsh>,"alireza jahanbakhsh"@en
<http://bk.sport.owl#simon-mignolet>,"Simon Mignolet"@en
<http://bk.sport.owl#simon-mignolet>,"simon mignolet"@en
<http://bk.sport.owl#simon-mignolet>,"Mignolet"
<http://bk.sport.owl#galatasaray>,"Galatasaray"@en
<http://bk.sport.owl#chancel-mbemba>,"chancel mbemba"@en
<http://bk.sport.owl#chancel-mbemba>,"Chancel Mbemba"@en
<http://bk.sport.owl#chancel-mbemba>,"Mbemba"
<http://bk.sport.owl#middlesbrough-fc>,"Middlesbrough"@en
<http://bk.sport.owl#matmut-atlantique-stadium>,"Matmut Atlantique"@en
<http://bk.sport.owl#chesterfield-fc>,"Chesterfield"@en
<http://bk.sport.owl#chelsea-fc>,"Chelsea"@en
<http://bk.sport.owl#luis-suarez>,"Luis Suarez"@en
<http://bk.sport.owl#luis-suarez>,"luis suarez"@en
<http://bk.sport.owl#renato-sanches>,"Renato Sanches"@en
<http://bk.sport.owl#renato-sanches>,"renato sanches"@en
<http://bk.sport.owl#xeka>,"xeka"@en
<http://bk.sport.owl#xeka>,"Xeka"@en
<http://bk.sport.owl#sebastian-prodl>,"sebastian prodl"@en
<http://bk.sport.owl#sebastian-prodl>,"Prodl"
<http://bk.sport.owl#kv-oostende>,"KV Oostende"@en
<http://bk.sport.owl#wilfried-zaha>,"Wilfried Zaha"@en
<http://bk.sport.owl#wilfried-zaha>,"wilfried zaha"@en
<http://bk.sport.owl#wilfried-zaha>,"Zaha"
<http://bk.sport.owl#mark-bunn>,"Mark Bunn"@en
<http://bk.sport.owl#mark-bunn>,"Bunn"
<http://bk.sport.owl#clint-hill>,"Clint Hill"@en
<http://bk.sport.owl#jack-cork>,"jack cork"@en
<http://bk.sport.owl#jack-cork>,"Jack Cork"@en
<http://bk.sport.owl#jack-cork>,"Cork"
<http://bk.sport.owl#mark-milligan>,"Mark Milligan"@en
<http://bk.sport.owl#mark-milligan>,"mark milligan"@en
<http://bk.sport.owl#luke-shaw>,"luke shaw"@en
<http://bk.sport.owl#luke-shaw>,"Luke Shaw"@en
<http://bk.sport.owl#luke-shaw>,"Shaw"
<http://bk.sport.owl#ryan-inniss>,"Ryan Inniss"@en
<http://bk.sport.owl#ryan-inniss>,"ryan inniss"@en
<http://bk.sport.owl#bernardo-silva>,"Bernardo Silva"@en
<http://bk.sport.owl#bernardo-silva>,"bernardo silva"@en
<http://bk.sport.owl#bernardo-silva>,"Silva"
<http://bk.sport.owl#carles-puyol>,"Carles Puyol"@en
<http://bk.sport.owl#anderson>,"anderson"@en
<http://bk.sport.owl#anderson>,"Anderson"@en
<http://bk.sport.owl#rotherham-united-fc>,"Rotherham United F.C"@en
<http://bk.sport.owl#wes-morgan>,"Wes Morgan"@en
<http://bk.sport.owl#wes-morgan>,"wes morgan"@en
<http://bk.sport.owl#wes-morgan>,"Morgan"
<http://bk.sport.owl#morgan-schneiderlin>,"Schneiderlin"
<http://bk.sport.owl#morgan-schneiderlin>,"Morgan Schneiderlin"@en
<http://bk.sport.owl#morgan-schneiderlin>,"morgan schneiderlin"@en
<http://bk.sport.owl#adalberto-penaranda>,"adalberto penaranda"@en
<http://bk.sport.owl#franck-tabanou>,"Franck Tabanou"@en
<http://bk.sport.owl#franck-tabanou>,"franck tabanou"@en
<http://bk.sport.owl#franck-tabanou>,"Tabanou"
<http://bk.sport.owl#winston-reid>,"Winston Reid"@en
<http://bk.sport.owl#winston-reid>,"winston reid"@en
<http://bk.sport.owl#winston-reid>,"Reid"
<http://bk.sport.owl#stade-velodrome-football-stadium>,"Stade V\u00E9lodrome"@en
<http://bk.sport.owl#harry-kane>,"harry kane"@en
<http://bk.sport.owl#harry-kane>,"Harry Kane"@en
<http://bk.sport.owl#harry-kane>,"Kane"
<http://bk.sport.owl#mathew-leckie>,"mathew leckie"@en
<http://bk.sport.owl#mathew-leckie>,"Leckie"
<http://bk.sport.owl#toulouse>,"Toulouse"@en
<http://bk.sport.owl#nicolas-de-preville>,"Nicolas De Preville"@en
<http://bk.sport.owl#nicolas-de-preville>,"nicolas de preville"@en
<http://bk.sport.owl#kieran-agard>,"Kieran Agard"@en
<http://bk.sport.owl#stephen-henderson>,"Stephen Henderson"@en
<http://bk.sport.owl#britannia-stadium-football-stadium>,"Britannia Stadium"@en
<http://bk.sport.owl#jordon-ibe>,"Jordon Ibe"@en
<http://bk.sport.owl#jordon-ibe>,"jordon ibe"@en
<http://bk.sport.owl#jordon-ibe>,"Ibe"
<http://bk.sport.owl#fedor-smolov>,"fedor smolov"@en
<http://bk.sport.owl#fedor-smolov>,"Fedor Smolov"@en
<http://bk.sport.owl#queens-park-rangers>,"Queens Park Rangers"@en
<http://bk.sport.owl#mark-warburton>,"Mark Warburton"@en
<http://bk.sport.owl#robin-olsen>,"robin olsen"@en
<http://bk.sport.owl#robin-olsen>,"Robin Olsen"@en
<http://bk.sport.owl#douglas>,"Douglas"@en
<http://bk.sport.owl#douglas>,"douglas"@en
<http://bk.sport.owl#douglas>,"Douglas"
<http://bk.sport.owl#kyle-naughton>,"Kyle Naughton"@en
<http://bk.sport.owl#kyle-naughton>,"Naughton"
<http://bk.sport.owl#n'golo-kante>,"n'golo kante"@en
<http://bk.sport.owl#chris-erskine>,"chris erskine"@en
<http://bk.sport.owl#marley-watkins>,"Marley Watkins"@en
<http://bk.sport.owl#abraham>,"Abraham"@en
<http://bk.sport.owl#villa-park-football-stadium>,"Villa Park"@en
<http://bk.sport.owl#ajax-amsterdam>,"Ajax Amsterdam"@en
<http://bk.sport.owl#levin-oztunali>,"levin oztunali"@en
<http://bk.sport.owl#levin-oztunali>,"oztunali"
<http://bk.sport.owl#morgan-gibbs-white>,"morgan gibbs white"@en
<http://bk.sport.owl#morgan-gibbs-white>,"Morgan Gibbs-White"@en
<http://bk.sport.owl#tommy-elphick>,"Tommy Elphick"@en
<http://bk.sport.owl#tommy-elphick>,"Elphick"
<http://bk.sport.owl#nicolas-pepe>,"nicolas pepe"@en
<http://bk.sport.owl#fabiano>,"Fabiano"@en
<http://bk.sport.owl#fabiano>,"fabiano"@en
<http://bk.sport.owl#qatar-sc>,"Qatar SC"@en
<http://bk.sport.owl#arnaud-djoum>,"arnaud djoum"@en
<http://bk.sport.owl#arnaud-djoum>,"Arnaud Djoum"@en
<http://bk.sport.owl#hull-city-fc>,"Hull City"@en
<http://bk.sport.owl#ross-county-fc>,"Ross County"@en
<http://bk.sport.owl#kyle-mcfadzean>,"Kyle McFadzean"@en
<http://bk.sport.owl#lasse-vigen>,"lasse vigen"@en
<http://bk.sport.owl#lasse-vigen>,"Lasse Vigen"@en
<http://bk.sport.owl#amsterdamsche-football-club-ajax-fc>,"Amsterdamsche Football Club Ajax"@en
<http://bk.sport.owl#james-mcclean>,"James McClean"@en
<http://bk.sport.owl#james-mcclean>,"McClean"
<http://bk.sport.owl#football-league-two>,"Football League Two"@en
<http://bk.sport.owl#dimitri-payet>,"dimitri payet"@en
<http://bk.sport.owl#dimitri-payet>,"Dimitri Payet"@en
<http://bk.sport.owl#dimitri-payet>,"Payet"
<http://bk.sport.owl#tom-carroll>,"Tom Carroll"@en
<http://bk.sport.owl#tom-carroll>,"Carroll"
<http://bk.sport.owl#keiren-westwood>,"Keiren Westwood"@en
<http://bk.sport.owl#chris-maxwell>,"Chris Maxwell"@en
<http://bk.sport.owl#lys-mousset>,"Lys Mousset"@en
<http://bk.sport.owl#lys-mousset>,"lys mousset"@en
<http://bk.sport.owl#nolito>,"Nolito"@en
<http://bk.sport.owl#nolito>,"nolito"@en
<http://bk.sport.owl#nolito>,"Nolito"
<http://bk.sport.owl#nathan-ake>,"nathan ake"@en
<http://bk.sport.owl#nathan-ake>,"Nathan Ake"@en
<http://bk.sport.owl#yvon-mvogo>,"Yvon Mvogo"@en
<http://bk.sport.owl#yvon-mvogo>,"yvon mvogo"@en
<http://bk.sport.owl#bafetimbi-gomis>,"Bafetimbi Gomis"@en
<http://bk.sport.owl#bafetimbi-gomis>,"Gomis"
<http://bk.sport.owl#john-dempster>,"John Dempster"@en
<http://bk.sport.owl#sergi-darder>,"sergi darder"@en
<http://bk.sport.owl#sergi-darder>,"Sergi Darder"@en
<http://bk.sport.owl#sergi-darder>,"Darder"
<http://bk.sport.owl#saints>,"Saints"@en
<http://bk.sport.owl#niklas-sule>,"niklas sule"@en
<http://bk.sport.owl#mario-barwuah-balotelli>,"Mario Barwuah Balotelli"@en
<http://bk.sport.owl#pablo-piatti>,"Pablo Piatti"@en
<http://bk.sport.owl#pablo-piatti>,"pablo piatti"@en
<http://bk.sport.owl#pablo-piatti>,"Piatti"
<http://bk.sport.owl#world-cup>,"World Cup"@en
<http://bk.sport.owl#alessandro-florenzi>,"alessandro florenzi"@en
<http://bk.sport.owl#alessandro-florenzi>,"Alessandro Florenzi"@en
<http://bk.sport.owl#alessandro-florenzi>,"Florenzi"
<http://bk.sport.owl#santi-mina>,"santi mina"@en
<http://bk.sport.owl#santi-mina>,"Santi Mina"@en
<http://bk.sport.owl#santi-mina>,"Mina"
<http://bk.sport.owl#ben-davies>,"ben davies"@en
<http://bk.sport.owl#ben-davies>,"Ben Davies"@en
<http://bk.sport.owl#ben-davies>,"Davies"
<http://bk.sport.owl#gabriel>,"Gabriel"@en
<http://bk.sport.owl#gabriel>,"gabriel"@en
<http://bk.sport.owl#gabriel>,"Gabriel"
<http://bk.sport.owl#ben-gibson>,"ben gibson"@en
<http://bk.sport.owl#ben-gibson>,"Ben Gibson"@en
<http://bk.sport.owl#emil-forsberg>,"Emil Forsberg"@en
<http://bk.sport.owl#emil-forsberg>,"emil forsberg"@en
<http://bk.sport.owl#guingamp-fc>,"Guingamp"@en
<http://bk.sport.owl#johnny-russell>,"Johnny Russell"@en
<http://bk.sport.owl#harry-winks>,"Harry Winks"@en
<http://bk.sport.owl#harry-winks>,"harry winks"@en
<http://bk.sport.owl#ravel-morrison>,"ravel morrison"@en
<http://bk.sport.owl#ravel-morrison>,"Ravel Morrison"@en
<http://bk.sport.owl#ravel-morrison>,"Morrison"
<http://bk.sport.owl#ryan-gauld>,"ryan gauld"@en
<http://bk.sport.owl#jamie-vardy>,"Jamie Vardy"@en
<http://bk.sport.owl#jamie-vardy>,"jamie vardy"@en
<http://bk.sport.owl#jamie-vardy>,"Vardy"
<http://bk.sport.owl#dan-burn>,"dan burn"@en
<http://bk.sport.owl#arjen-robben>,"Arjen Robben"@en
<http://bk.sport.owl#arjen-robben>,"arjen robben"@en
<http://bk.sport.owl#arjen-robben>,"Robben"
